name	url	sku	priority
Коляски 2 в 1	https://www.wildberries.ru/catalog/detyam/tovary-dlya-malysha/peredvizhenie/kolyaski/kolyaski-2-v-1	0	4
Коляски 3 в 1	https://www.wildberries.ru/catalog/detyam/tovary-dlya-malysha/peredvizhenie/kolyaski/kolyaski-3-v-1	0	2
Коляски для двойни и погодок	https://www.wildberries.ru/catalog/detyam/tovary-dlya-malysha/peredvizhenie/kolyaski/kolyaski-dlya-dvoyni-i-pogodok	0	2
Санки-коляски	https://www.wildberries.ru/catalog/detyam/tovary-dlya-malysha/peredvizhenie/kolyaski/sanki-kolyaski	0	4
Автокресла	https://www.wildberries.ru/catalog/detyam/tovary-dlya-malysha/peredvizhenie/avtokresla-detskie	0	4
Группа 0+ (до 13 кг)	https://www.wildberries.ru/catalog/detyam/tovary-dlya-malysha/peredvizhenie/avtokresla-detskie/gruppa-0+-(do-13-kg)	0	1
Группа 0-1 (до 18 кг)	https://www.wildberries.ru/catalog/detyam/tovary-dlya-malysha/peredvizhenie/avtokresla-detskie/gruppa-0-1-(do-18-kg)	0	4
Группа 0-1-2 (до 25 кг)	https://www.wildberries.ru/catalog/detyam/tovary-dlya-malysha/peredvizhenie/avtokresla-detskie/gruppa-0-1-2-(do-25-kg)	0	3
Группа 0-1-2-3 (до 36 кг)	https://www.wildberries.ru/catalog/detyam/tovary-dlya-malysha/peredvizhenie/avtokresla-detskie/gruppa-0-1-2-3-(do-36-kg)	0	1
Группа 1 (9-18 кг)	https://www.wildberries.ru/catalog/detyam/tovary-dlya-malysha/peredvizhenie/avtokresla-detskie/gruppa-1-(9-18-kg)	0	2
Группа 1-2 (9-25 кг)	https://www.wildberries.ru/catalog/detyam/tovary-dlya-malysha/peredvizhenie/avtokresla-detskie/gruppa-1-2-(9-25-kg)	0	1
Группа 1-2-3 (9-36 кг)	https://www.wildberries.ru/catalog/detyam/tovary-dlya-malysha/peredvizhenie/avtokresla-detskie/gruppa-1-2-3-(9-36-kg)	0	4
Группа 2-3 (15-36 кг)	https://www.wildberries.ru/catalog/detyam/tovary-dlya-malysha/peredvizhenie/avtokresla-detskie/gruppa-2-3-(15-36-kg)	0	1
Бустеры	https://www.wildberries.ru/catalog/detyam/tovary-dlya-malysha/peredvizhenie/avtokresla-detskie/bustery	0	2
Велокресла	https://www.wildberries.ru/catalog/detyam/tovary-dlya-malysha/peredvizhenie/avtokresla-detskie/velokresla	0	2
Аксессуары для колясок и автокресел	https://www.wildberries.ru/catalog/detyam/tovary-dlya-malysha/peredvizhenie/aksessuary-v-kolyasku	0	2
Слинги, рюкзаки, переноски	https://www.wildberries.ru/catalog/detyam/tovary-dlya-malysha/peredvizhenie/sling-sharfy	0	1
Конверты в коляску	https://www.wildberries.ru/catalog/detyam/tovary-dlya-malysha/peredvizhenie/konverty-v-kolyasku	0	4
Детское питание	https://www.wildberries.ru/catalog/detyam/detskoe-pitanie	0	3
Детская комната	https://www.wildberries.ru/catalog/detyam/detskaya-komnata	0	4
Детская мебель	https://www.wildberries.ru/catalog/detyam/detskaya-komnata/detskaya-mebel	0	2
Кровати для новорожденных	https://www.wildberries.ru/catalog/detyam/detskaya-komnata/detskaya-mebel/krovati-dlya-novorozhdennykx	0	3
Манежи детские	https://www.wildberries.ru/catalog/detyam/detskaya-komnata/detskaya-mebel/manezhi-detskie	0	1
Комоды детские	https://www.wildberries.ru/catalog/detyam/detskaya-komnata/detskaya-mebel/komody-detskie	0	2
Бельевые	https://www.wildberries.ru/catalog/detyam/detskaya-komnata/detskaya-mebel/komody/belevye	0	3
Пеленальные	https://www.wildberries.ru/catalog/detyam/detskaya-komnata/detskaya-mebel/komody/pelenalnye	0	1
Для игрушек	https://www.wildberries.ru/catalog/detyam/detskaya-komnata/detskaya-mebel/komody-detskie/dlya-igrushek	0	1
Пеленальные столики и матрасы	https://www.wildberries.ru/catalog/detyam/detskaya-komnata/detskaya-mebel/pelenalnye-stoliki-i-matrasy	0	1
Шкафы, полки, тумбы детские	https://www.wildberries.ru/catalog/detyam/detskaya-komnata/detskaya-mebel/shkafy-polki-tumby-detskie	0	2
Комплекты детской мебели	https://www.wildberries.ru/catalog/detyam/detskaya-komnata/detskaya-mebel/komplekty-detskoy-mebeli	0	4
Детские столы, стулья и табуреты	https://www.wildberries.ru/catalog/detyam/detskaya-komnata/detskaya-mebel/detskie-stoly-stulya-i-taburety	0	1
Столы	https://www.wildberries.ru/catalog/detyam/detskaya-komnata/detskaya-mebel/detskie-stoly-stulya-i-taburety/stoly	0	4
Стулья	https://www.wildberries.ru/catalog/detyam/detskaya-komnata/detskaya-mebel/detskie-stoly-stulya-i-taburety/stulya	0	1
Растущие стулья	https://www.wildberries.ru/catalog/detyam/detskaya-komnata/detskaya-mebel/detskie-stoly-stulya-i-taburety/rastushchie-stulya	0	2
Табуреты	https://www.wildberries.ru/catalog/detyam/detskaya-komnata/detskaya-mebel/detskie-stoly-stulya-i-taburety/taburety	0	1
Подставки	https://www.wildberries.ru/catalog/detyam/detskaya-komnata/detskaya-mebel/detskie-stoly-stulya-i-taburety/podstavki	0	3
Детские диваны и кресла	https://www.wildberries.ru/catalog/detyam/detskaya-komnata/detskaya-mebel/detskie-divany-i-kresla	0	1
Пуфы детские	https://www.wildberries.ru/catalog/detyam/detskaya-komnata/detskaya-mebel/pufy-detskie	0	1
Стульчики для кормления и аксессуары	https://www.wildberries.ru/catalog/detyam/detskaya-komnata/detskaya-mebel/stulchiki-dlya-kormleniya-i-aksessuary	0	4
Аксессуары для детской мебели	https://www.wildberries.ru/catalog/detyam/detskaya-komnata/detskaya-mebel/aksessuary-dlya-detskoy-mebeli	0	3
Ходунки и прыгунки	https://www.wildberries.ru/catalog/detyam/detskaya-komnata/kxodunki-i-prygunki	0	3
Электрокачели и шезлонги детские	https://www.wildberries.ru/catalog/detyam/detskaya-komnata/elektrokacheli-i-shezlongi-detskie	0	4
Хранение игрушек	https://www.wildberries.ru/catalog/detyam/detskaya-komnata/kxranenie-igrushek	0	2
Безопасность ребенка	https://www.wildberries.ru/catalog/detyam/detskaya-komnata/bezopasnost-rebenka	0	3
Радио- и видеоняни	https://www.wildberries.ru/catalog/detyam/detskaya-komnata/bezopasnost-rebenka/radio-i-videonyani	0	3
Ворота безопасности, барьеры	https://www.wildberries.ru/catalog/detyam/detskaya-komnata/bezopasnost-rebenka/vorota-bezopasnosti-barery	0	3
Блокирующие и защитные устройства	https://www.wildberries.ru/catalog/detyam/detskaya-komnata/bezopasnost-rebenka/blokiruyushchie-i-zashchitnye-ustroystva	0	2
Аксессуары для безопасности	https://www.wildberries.ru/catalog/detyam/detskaya-komnata/bezopasnost-rebenka/aksessuary-dlya-bezopasnosti	0	4
Матрасы для детей	https://www.wildberries.ru/catalog/detyam/detskaya-komnata/matrasy-dlya-detey	0	1
Текстиль для детской комнаты	https://www.wildberries.ru/catalog/detyam/detskaya-komnata/tekstil-dlya-detskoy-komnaty	0	3
Наматрасники	https://www.wildberries.ru/catalog/detyam/detskaya-komnata/tekstil-dlya-detskoy-komnaty/namatrasniki	0	3
Бортики для кроватей	https://www.wildberries.ru/catalog/detyam/detskaya-komnata/tekstil-dlya-detskoy-komnaty/bortiki-dlya-krovatey	0	4
Комплекты в кроватку	https://www.wildberries.ru/catalog/detyam/detskaya-komnata/tekstil-dlya-detskoy-komnaty/komplekty-v-krovatku	0	2
Простыни	https://www.wildberries.ru/catalog/detyam/detskaya-komnata/tekstil-dlya-detskoy-komnaty/prostyni	0	3
Наволочки	https://www.wildberries.ru/catalog/detyam/detskaya-komnata/tekstil-dlya-detskoy-komnaty/navolochki	0	4
Пододеяльники	https://www.wildberries.ru/catalog/detyam/detskaya-komnata/tekstil-dlya-detskoy-komnaty/pododeyalniki	0	3
Покрывала	https://www.wildberries.ru/catalog/detyam/detskaya-komnata/tekstil-dlya-detskoy-komnaty/pokryvala	0	2
Пледы	https://www.wildberries.ru/catalog/detyam/detskaya-komnata/tekstil-dlya-detskoy-komnaty/pledy	0	3
Одеяла	https://www.wildberries.ru/catalog/detyam/detskaya-komnata/tekstil-dlya-detskoy-komnaty/odeyala	0	4
Подушки	https://www.wildberries.ru/catalog/detyam/detskaya-komnata/tekstil-dlya-detskoy-komnaty/podushki	0	4
Декор для детской комнаты	https://www.wildberries.ru/catalog/detyam/detskaya-komnata/dekor-dlya-detskoy-komnaty	0	2
Балдахины для детских кроватей	https://www.wildberries.ru/catalog/detyam/detskaya-komnata/dekor-dlya-detskoy-komnaty/baldakxiny-dlya-detskikx-krovatey	0	2
Карманы на кровать	https://www.wildberries.ru/catalog/detyam/detskaya-komnata/dekor-dlya-detskoy-komnaty/karmany-na-krovat	0	4
Коврики детские	https://www.wildberries.ru/catalog/detyam/detskaya-komnata/dekor-dlya-detskoy-komnaty/kovriki-detskie	0	3
Ростомеры и стопомеры	https://www.wildberries.ru/catalog/detyam/detskaya-komnata/dekor-dlya-detskoy-komnaty/rostomery-i-stopomery	0	4
Таблички детские	https://www.wildberries.ru/catalog/detyam/detskaya-komnata/dekor-dlya-detskoy-komnaty/tablichki-detskie	0	2
Зеркала детские	https://www.wildberries.ru/catalog/detyam/detskaya-komnata/dekor-dlya-detskoy-komnaty/zerkala-detskie	0	4
Ночники детские	https://www.wildberries.ru/catalog/detyam/detskaya-komnata/dekor-dlya-detskoy-komnaty/nochniki-detskie	0	3
Подзоры для кроватей	https://www.wildberries.ru/catalog/detyam/detskaya-komnata/dekor-dlya-detskoy-komnaty/podzory-dlya-krovatey	0	1
Часы детские	https://www.wildberries.ru/catalog/detyam/detskaya-komnata/dekor-dlya-detskoy-komnaty/chasy-detskie	0	3
Религиозная одежда	https://www.wildberries.ru/catalog/detyam/religioznaya	0	1
Товары для малыша	https://www.wildberries.ru/catalog/detyam/tovary-dlya-malysha	0	2
Аксессуары для кормления	https://www.wildberries.ru/catalog/detyam/tovary-dlya-malysha/aksessuary-dlya-kormleniya	0	1
Аксессуары для купания	https://www.wildberries.ru/catalog/detyam/tovary-dlya-malysha/aksessuary-dlya-kupaniya	0	1
Влажные салфетки	https://www.wildberries.ru/catalog/detyam/tovary-dlya-malysha/podguzniki/podguzniki-detskie/salfetki	0	1
Гигиена и уход	https://www.wildberries.ru/catalog/detyam/tovary-dlya-malysha/gigiena-i-uhod	0	1
Пеленки, слюнявчики, царапки	https://www.wildberries.ru/catalog/detyam/tovary-dlya-malysha/pelenki-slyunyavchiki	0	4
Подгузники	https://www.wildberries.ru/catalog/detyam/tovary-dlya-malysha/podguzniki/podguzniki-detskie	0	4
Подарки детям	https://www.wildberries.ru/catalog/podarki/detyam	0	1
Аксессуары	https://www.wildberries.ru/catalog/podarki/detyam/aksessuary	0	3
Для дома	https://www.wildberries.ru/catalog/podarki/detyam/dlya-doma	0	3
Игрушки	https://www.wildberries.ru/catalog/podarki/detyam/igrushki	0	1
Книги и канцтовары	https://www.wildberries.ru/catalog/podarki/detyam/knigi-i-kantstovary	0	1
Косметика и уход	https://www.wildberries.ru/catalog/podarki/detyam/kosmetika-i-ukxod	0	1
Носки	https://www.wildberries.ru/catalog/podarki/detyam/noski	0	3
Открытки и сувениры	https://www.wildberries.ru/catalog/podarki/detyam/otkrytki-i-suveniry	0	4
Посуда	https://www.wildberries.ru/catalog/podarki/detyam/posuda	0	3
Хобби и творчество	https://www.wildberries.ru/catalog/podarki/detyam/kxobbi-i-tvorchestvo	0	4
Шарики и упаковка	https://www.wildberries.ru/catalog/podarki/detyam/shariki-i-upakovka	0	4
Мужчинам	https://www.wildberries.ru/catalog/muzhchinam	0	1
Брюки	https://www.wildberries.ru/catalog/muzhchinam/odezhda/bryuki-i-shorty	0	2
Верхняя одежда	https://www.wildberries.ru/catalog/muzhchinam/odezhda/verhnyaya-odezhda	0	2
Джемперы, водолазки и кардиганы	https://www.wildberries.ru/catalog/muzhchinam/odezhda/dzhempery-i-kardigany	0	4
Джинсы	https://www.wildberries.ru/catalog/muzhchinam/odezhda/dzhinsy	0	2
Комбинезоны и полукомбинезоны	https://www.wildberries.ru/catalog/muzhchinam/odezhda/kombinezony	0	4
Костюмы	https://www.wildberries.ru/catalog/muzhchinam/odezhda/kostyumy	0	2
Лонгсливы	https://www.wildberries.ru/catalog/muzhchinam/odezhda/longslivy	0	1
Майки	https://www.wildberries.ru/catalog/muzhchinam/mayki	0	2
Пиджаки, жилеты и жакеты	https://www.wildberries.ru/catalog/muzhchinam/odezhda/pidzhaki-i-zhakety	0	3
Пижамы	https://www.wildberries.ru/catalog/muzhchinam/pizhamy	0	2
Рубашки	https://www.wildberries.ru/catalog/muzhchinam/odezhda/rubashki	0	1
Толстовки, свитшоты и худи	https://www.wildberries.ru/catalog/muzhchinam/odezhda/tolstovki	0	4
Футболки	https://www.wildberries.ru/catalog/muzhchinam/odezhda/futbolki-i-mayki	0	3
Футболки-поло	https://www.wildberries.ru/catalog/muzhchinam/futbolki-polo	0	4
Халаты	https://www.wildberries.ru/catalog/muzhchinam/halaty	0	4
Шорты	https://www.wildberries.ru/catalog/muzhchinam/odezhda/bryuki-i-shorty/shorty	0	2
Белье	https://www.wildberries.ru/catalog/muzhchinam/bele	0	3
Большие размеры	https://www.wildberries.ru/catalog/muzhchinam/bolshie-razmery	0	2
Белье и плавки	https://www.wildberries.ru/catalog/muzhchinam/bolshie-razmery/bele-i-plavki	0	3
Брюки и джинсы	https://www.wildberries.ru/catalog/muzhchinam/bolshie-razmery/bryuki-i-dzhinsy	0	2
Верхняя одежда	https://www.wildberries.ru/catalog/muzhchinam/bolshie-razmery/verhnyaya-odezhda	0	2
Джемперы и толстовки	https://www.wildberries.ru/catalog/muzhchinam/bolshie-razmery/dzhempery-i-tolstovki	0	1
Костюмы и пиджаки	https://www.wildberries.ru/catalog/muzhchinam/bolshie-razmery/kostyumy-i-pidzhaki	0	1
Рубашки	https://www.wildberries.ru/catalog/muzhchinam/bolshie-razmery/rubashki	0	4
Футболки	https://www.wildberries.ru/catalog/muzhchinam/bolshie-razmery/futbolki	0	1
Для высоких	https://www.wildberries.ru/catalog/muzhchinam/dlya-vysokih	0	4
Для невысоких	https://www.wildberries.ru/catalog/muzhchinam/dlya-nevysokih	0	1
Одежда для дома	https://www.wildberries.ru/catalog/muzhchinam/odezhda/odezhda-dlya-doma	0	2
Офис	https://www.wildberries.ru/catalog/muzhchinam/ofis	0	3
Пляжная одежда	https://www.wildberries.ru/catalog/muzhchinam/plyazhnay-odezhda	0	1
Религиозная	https://www.wildberries.ru/catalog/muzhchinam/religioznaya	0	3
Ислам	https://www.wildberries.ru/catalog/muzhchinam/religioznaya/islam	0	4
Православие	https://www.wildberries.ru/catalog/muzhchinam/religioznaya/pravoslavie	0	1
Свадьба	https://www.wildberries.ru/catalog/muzhchinam/svadba	0	1
Спецодежда и СИЗы	https://www.wildberries.ru/catalog/muzhchinam/spetsodezhda	0	1
Медицинская одежда	https://www.wildberries.ru/catalog/muzhchinam/spetsodezhda/meditsinskaya-odezhda	0	4
Униформа и рабочая одежда	https://www.wildberries.ru/catalog/muzhchinam/spetsodezhda/rabochaya-odezhda	0	1
Головные уборы	https://www.wildberries.ru/catalog/muzhchinam/spetsodezhda/golovnye-ubory	0	1
Рабочая обувь	https://www.wildberries.ru/catalog/muzhchinam/spetsodezhda/rabochaya-obuv	0	4
Одноразовые изделия	https://www.wildberries.ru/catalog/muzhchinam/spetsodezhda/odnorazovye-izdeliya	0	2
Средства защиты органов дыхания	https://www.wildberries.ru/catalog/muzhchinam/spetsodezhda/sredstva-zashchity-organov-dyhaniya	0	1
Средства индивидуальной защиты	https://www.wildberries.ru/catalog/muzhchinam/spetsodezhda/sredstva-individualnoy-zashchity	0	3
Подарки мужчинам	https://www.wildberries.ru/catalog/podarki/muzhchinam	0	1
Автотовары	https://www.wildberries.ru/catalog/podarki/muzhchinam/avtotovary	0	2
Аксессуары	https://www.wildberries.ru/catalog/podarki/muzhchinam/aksessuary	0	1
Носки	https://www.wildberries.ru/catalog/podarki/muzhchinam/bele	0	4
Бижутерия	https://www.wildberries.ru/catalog/podarki/muzhchinam/bizhuteriya	0	2
Для дома	https://www.wildberries.ru/catalog/podarki/muzhchinam/dlya-doma	0	3
Игрушки	https://www.wildberries.ru/catalog/podarki/muzhchinam/igrushki	0	3
Канцелярия и книги	https://www.wildberries.ru/catalog/podarki/muzhchinam/kantselyariya-i-knigi	0	3
Мужской уход	https://www.wildberries.ru/catalog/podarki/muzhchinam/muzhskoy-ukxod	0	1
